referralId,stats.tipCount,stats.usersCount,stats.checkinsCount,verified,location.country,location.cc,location.distance,location.lng,location.lat,name,id,location.state,location.city,categories.primary,categories.icon.suffix,categories.icon.prefix,categories.shortName,categories.pluralName,categories.name,categories.id,location.postalCode,allowMenuUrlEdit,url,location.crossStreet,venuePage.id,storeId,venueChains.id,menu.mobileUrl,menu.url,menu.anchor,menu.label,menu.type,hasMenu,location.neighborhood
v-1461944236,1,2714,15037,false,United States,US,32369,-122.20286402552078,37.74810326756185,Oakland Lexus,4e61472152b1260c129ef7c8,CA,Oakland,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Professional,Professional & Other Places,Professional & Other Places,4d4b7105d754a06375d81259,94010,true,http://www.sonicautomotive.com,,,,,,,,,,,
v-1461944236,11,47,102,false,United States,US,37585,-122.38151768587711,37.57824722862777,Putnam Lexus,4bd5fd5c637ba5937f6bf770,CA,Redwood City,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,94014,true,http://www.lexusmontereypeninsula.com,,,,,,,,,,,
v-1461944236,1,19,19,false,United States,US,42676,-122.38547893862565,37.71275261437361,Lexus Suites,51f32da7498e4976a8f70bea,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,Athletics & Sports,Athletics & Sports,4f4528bc4b90abdf24c9de85,94103,true,,,,,,,,,,,,
v-1461944236,0,27,30,false,United States,US,43550,-122.376373,37.740562,Lexus Hybrid Drive Pavilion @ Americas Cup,51eabcaf498e80fbaf18565a,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,94107,true,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,45826,-122.41195907166548,37.73336154546247,Lexus Of Serramonte,4cf19c5dc9af6dcbabda9a7f,CA,Colma,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,94110,true,,,,,,,,,,,,
v-1461944236,,5,5,true,United States,US,48767,-122.41801500320435,37.77582000595998,Uber HQ,505bc25be4b0c8fbe4f527af,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/taxi_,Transportation Services,Transportation Services,Transportation Service,54541b70498ea6ccd0204bff,94124,true,,,,,,,,,,,,
v-1461944236,,1413,5455,false,United States,US,46911,-122.39000985375517,37.77836874443251,Lexus Dugout Club,4fa1ecdbe4b079e89dd44809,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_baseball_,Baseball,Baseball Stadiums,Baseball Stadium,4bf58dd8d48988d18c941735,94132,true,,,,,,,,,,,,
v-1461944236,,3417,5795,false,United States,US,47670,-122.419858,37.755366,Lexus Darcasting Shoot - Revolution Cafe,4cb35f0e6c26952196d5b9d9,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_football_,Football,Football Stadiums,Football Stadium,4bf58dd8d48988d189941735,94115,true,,,,,,,,,,,,
v-1461944236,,4,11,false,United States,US,42836,-122.3865466809907,37.714219764573095,Candelstick Park Lexus Suite,5040175be4b08d9f58116083,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,94015,true,,,,,,,,,,,,
v-1461944236,,2,2,false,United States,US,49458,-122.40123948653165,37.8045986375554,Lexus Hybrid Drive Pavilion @ Americas Cup Park,51eabd1f498e58d50cbd040e,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,94115,true,,,,,,,,,,,,
v-1461944236,,119,332,false,United States,US,51130,-122.49436,37.708385,Lexus Experience,4fdb5bd1e4b05180f3f3a0ae,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,94612,true,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,50627,-122.433553,37.787484,Lexus Darkcasting Shoot - SPQR,4cb35c336c26952170d3b9d9,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_,Neighborhood,Neighborhoods,Neighborhood,4f2a25ac4b909258e854f55f,94102,true,,,,,,,,,,,,
v-1461944236,,24,34,false,United States,US,47101,-122.46423592605116,37.66939504247727,Serramonte Lexus,502dae51e4b0b02593abe84b,CA,Daly City,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735,94901,true,,,,,,,,,,,,
v-1461944236,,30,87,false,United States,US,50330,-122.43278667545597,37.78361884355017,The Fillmore District,4d76eca1b890b60c388df9ab,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735,93955,true,,,,,,,,,,,,
v-1461944236,,3,8,true,United States,US,41419,-122.27276871978862,37.80776608577527,The New Parish,4b710beaf964a52028382de3,CA,Oakland,true,.png,https://ss3.4sqi.net/img/categories_v2/food/winery_,Winery,Wineries,Winery,4bf58dd8d48988d14b941735,93955,,,,,,,,,,,,,
v-1461944236,,118,171,false,United States,US,49473,-122.427793,37.775656,Club Lexus,4c7bbd95a8683704ec2c174d,CA,San Francisco,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,93953,,,,,,,,,,,,,
v-1461944236,,4,6,false,United States,US,57057,-122.47821586435525,37.83745521184547,Lexus Grand Tasting,54fcaf90498e3f72af5410c9,CA,Bolinas,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,93953,,,,,,,,,,,,,
v-1461944236,,1,1,true,United States,US,69006,-122.5160161,37.9670274,Lexus of Marin,4bcdd5070687ef3b0682e1cc,CA,San Rafael,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,93953,,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,66749,-121.760498,36.951792,Lexus Monterey Peninsula,4dac9ac3f7b17c2b98500891,CA,Seaside,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,95822,,,,,,,,,,,,,
v-1461944236,,2,2,false,United States,US,87279,-120.9957647,37.707218527793884,Valley Lexus,4c09cd8e009a0f47b37fe8bf,California,Seaside,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_,Golf Course,Golf Courses,Golf Course,4bf58dd8d48988d1e6941735,,,,,,,,,,,,,,
v-1461944236,,1,1,true,United States,US,102428,-121.84488,36.61446,Lexus Monterey Peninsula,4ba29c61f964a520180938e3,CA,Seaside,true,.png,https://ss3.4sqi.net/img/categories_v2/food/winery_,Winery,Wineries,Winery,4bf58dd8d48988d14b941735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,101914,-121.939398,36.614631,Lexus Champions for Charity Finals,4d000d640457b1f7031f2f78,CA,Pebble Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/resort_,Resort,Resorts,Resort,4bf58dd8d48988d12f951735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,106435,-121.953026,36.573885,Lexus Grand Tasting Tent,4bbbb7abe436ef3b0fb85564,CA,Pebble Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,106720,-121.949658,36.57134631,The Lexus GS Experience Tent,4e4ef63718383eb2af1afe03,California,Carmel,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,106918,-121.949416,36.569564,Lexus Performance Drive Studio,4c66e415f7a80f47125e9f7a,CA,Carmel,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,110769,-121.92979209029785,36.53523019353988,Lexus GS World Premier,4e4d7dbec65be7ec3abc65ee,CA,Sacramento,,,,,,,,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,111090,-121.87215,36.53452,Lexus Pavilion at Harvest: Farm to Table,4c9e396a46978cfadd749f7f,CA,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,117048,-121.4759825,38.5099,Precision Toyota Lexus Honda and Acura Repair,512e9ac1e0e2cbc02ef80f67,CA,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,1,30,87,true,United States,US,16527,-121.84488,36.61446,Lexus Monterey Peninsula,4ba29c61f964a520180938e3,CA,Seaside,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,93955,true,http://www.lexusmontereypeninsula.com,Freemont Blvd,96080661,,,,,,,,,
v-1461944236,1,2,2,false,United States,US,20744,-121.87215,36.53452,Lexus Pavilion at Harvest: Farm to Table,4c9e396a46978cfadd749f7f,CA,Carmel,true,.png,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735,93953,true,http://www.magnussenlexusfremont.com,at Bunche Dr.,140103947,,,,,,,,,
v-1461944236,11,3,8,false,United States,US,24970,-121.939398,36.614631,Lexus Champions for Charity Finals,4d000d640457b1f7031f2f78,CA,Seaside,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_,Golf Course,Golf Courses,Golf Course,4bf58dd8d48988d1e6941735,93953,true,http://www.wecanweshould.com/#L4XE7,btwn San Tomas Expy. & S Winchester Blvd.,123898862,,,,,,,,,
v-1461944236,9,118,171,false,United States,US,26496,-121.953026,36.573885,Lexus Grand Tasting Tent,4bbbb7abe436ef3b0fb85564,CA,Pebble Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/food/winery_,Winery,Wineries,Winery,4bf58dd8d48988d14b941735,93953,true,http://www.haldemanlexusofpriniceton.com,,32908220,,,,,,,,,
v-1461944236,8,1,1,false,United States,US,25515,-121.92979209029785,36.53523019353988,Lexus GS World Premier,4e4d7dbec65be7ec3abc65ee,CA,Carmel,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,95050,true,http://www.putnamlexus.com,,,,,,,,,,,
v-1461944236,7,1,1,false,United States,US,26256,-121.949416,36.569564,Lexus Performance Drive Studio,4c66e415f7a80f47125e9f7a,CA,Pebble Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/resort_,Resort,Resorts,Resort,4bf58dd8d48988d12f951735,93955,true,,,,,,,,,,,,
v-1461944236,1,4,6,false,United States,US,26244,-121.949658,36.57134631,The Lexus GS Experience Tent,4e4ef63718383eb2af1afe03,California,San Jose,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,94538,true,,,,,,,,,,,,
v-1461944236,0,360,1007,false,United States,US,86999,-121.935308,37.35995267,Lexus of Stevens Creek Service Department,49f668eaf964a520406c1fe3,CA,Seaside,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,95117,true,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,39088,-121.760498,36.951792,Lexus Monterey Peninsula,4dac9ac3f7b17c2b98500891,CA,Fremont,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,08648,true,,,,,,,,,,,,
v-1461944236,,297,679,true,United States,US,102587,-121.97353007266082,37.496942104285694,Magnussen Lexus of Fremont,4b3ba812f964a5201d7825e3,CA,San Jose,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,94063,true,,,,,,,,,,,,
v-1461944236,,347,546,true,United States,US,83734,-121.96061,37.32283,Lexus Stevens Creek,4b3eaae3f964a5208ca025e3,CA,Lawrenceville,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,94043,true,,,,,,,,,,,,
v-1461944236,,283,715,false,United States,US,79995,-122.015005,37.2702307,Haldeman Lexus Of Princeton,5502c49e498e96fb35f567f0,NJ,Redwood City,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,,,,,,,
v-1461944236,,1,2,true,United States,US,110846,-122.231997,37.494954,Putnam Lexus,4b0829fcf964a520310523e3,CA,Mountain View,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,98234,-122.0989179611206,37.4198845076732,Toyota Lexus Acura Honda Auto Care,4f8607cad5fb906653c2eeaa,CA,Stanford,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/highway_,Road,Roads,Road,4bf58dd8d48988d1f9931735,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,100812,-122.166167,37.420437,Luxus Lexus,4dcc093d1f6ea1401d4d256e,CA,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,14,426,1722,true,United States,US,8416,-97.06536064,32.92409364,Park Place Lexus Grapevine,4b3fadddf964a52007ac25e3,TX,Grapevine,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,76051,true,http://www.parkplace.com,Mockingbird,48267728,,5569ee43a7c8896abe7bc3f5,,,,,,,
v-1461944236,12,748,2559,true,United States,US,15577,-96.83358192443848,32.833226488607906,Sewell Lexus of Dallas,4b4b4155f964a520a69526e3,TX,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,75209,true,http://www.sewelllexus-dallas.com,Spring Creek Parkway,48267722,,5569ee43a7c8896abe7bc3f5,,,,,,,
v-1461944236,21,851,3197,true,United States,US,23400,-96.82518057525158,33.06529439985752,Park Place Lexus Plano,4b647487f964a52086b42ae3,TX,Plano,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,75024,true,http://www.parkplace.com,Overton Ridge,,,,,,,,,,
v-1461944236,2,188,518,false,United States,US,15634,-96.83196209108138,32.83468462197092,Lexus Service Center,4de3a356ae60e7f3ac0b1977,TX,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,76132,true,http://www.sewelllexus-fortworth.com,Rangers Ballpark,,,,,,,,,,
v-1461944236,7,179,570,true,United States,US,48005,-97.41820811666982,32.67581031321449,Sewell Lexus of Fort Worth,4b7eb99ef964a5204cfb2fe3,TX,Fort Worth,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,76051,true,http://lexusgrapevine.parkplace.com,Spring Creek,,,,,,,,,,
v-1461944236,3,3,6,false,United States,US,6873,-97.04354557695689,32.93108941335568,Park Place Lexus Grapevine,5405dce2498e97602d335ab3,TX,Grapevine,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,75067,true,http://fairpark.org,at Esplanade Pl in Fair Park,,,,,,,,,,
v-1461944236,1,12,25,false,United States,US,10003,-96.97831518944369,32.98984891013599,Lexus Training Center,4e2eb9efc65b80dfd8391dfe,TX,Lewisville,true,.png,https://ss3.4sqi.net/img/categories_v2/education/tradeschool_,Trade School,Trade Schools,Trade School,4bf58dd8d48988d1ad941735,76011,true,,,,,,,,,,,,
v-1461944236,6,1,2,false,United States,US,10923,-96.96557997845593,32.997381217453956,Lexus (NPTO) Center,50b66c5de4b03492b7c14708,TX,Lewisville,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,75207,true,,,,,,,,,,,,
v-1461944236,1,1,1,false,United States,US,11329,-96.972582,33.001583,Lexus Training Center,51c321a7498ec874bbdd882c,TX,Lewisville,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,75207,true,,,,,,,,,,,,
v-1461944236,,15,52,false,United States,US,20195,-96.80682827859518,32.79161635981728,Lexus Reserved Parking Garage,56395edfcd10445eb1167a05,TX,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/building/parking_,Parking,Parking,Parking,4c38df4de52ce0d596b336e1,75034,,,,,,,,,,,,,
v-1461944236,,106,483,false,United States,US,19123,-97.08302778619944,32.75161878048194,Lexus Valet Parking,4db45da3a86e8d2707836291,TX,Arlington,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_,Baseball Field,Baseball Fields,Baseball Field,4bf58dd8d48988d1e8941735,75201,,,,,,,,,,,,,
v-1461944236,,116,211,false,United States,US,19124,-97.08321167468387,32.751697187896625,Lexus Club Terrace,4f7f2500e4b0f6968f4bd3d8,TX,Arlington,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_,Baseball Field,Baseball Fields,Baseball Field,4bf58dd8d48988d1e8941735,75024,,,,,,,,,,,,,
v-1461944236,,9,9,false,United States,US,19142,-96.8202,32.79255,Lexus Listening Lounge - Feat Melanie Fiona,4d5f0d82039188bf1d686f23,TX,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/stable_,Stables,Stables,Stables,4eb1baf03b7b2c5b1d4306ca,75210,,,,,,,,,,,,,
v-1461944236,,9,12,false,United States,US,19136,-96.82027280330658,32.792553305625916,Lexus Luxury Lounge,4d65c151c8dbec4a6105e8cc,TX,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop,4bf58dd8d48988d110951735,75104,,,,,,,,,,,,,
v-1461944236,,2,6,false,United States,US,20402,-96.80124604963532,32.79492784320708,Lexus CT F-Shack,52687e06498ee025beaf685b,TX,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/building/parking_,Parking,Parking,Parking,4c38df4de52ce0d596b336e1,,,,,,,,,,,,,,
v-1461944236,,14,46,false,United States,US,27251,-96.813477,33.101067,Lexus,4eea1c2e2c5bbde2180c92d4,Texas,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Sports Club,Sports Clubs,Sports Club,52e81612bcbc57f1066b7a2e,,,,,,,,,,,,,,
v-1461944236,,1,1,false,United States,US,20990,-96.79698776447326,32.79084018583656,Red Lexus Garage,4fed269fe4b00e3bf7bf8571,TX,Plano,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,,,,,,,,,,,,,,
v-1461944236,,11,12,false,United States,US,19052,-97.08185577392578,32.75178146362305,First Aid Lexus Club Level,4e2e30971495329632f86e4f,Texas,Dallas,true,.png,https://ss3.4sqi.net/img/categories_v2/building/eventspace_,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735,,,,,,,,,,,,,,
v-1461944236,,795,1206,false,United States,US,26369,-96.80736193758892,33.08747530318978,Park Place Lexus Plano,528d164511d2f371ffeed40f,TX,Cedar Hill,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,,,,,,,,,,,,,,
v-1461944236,,7,8,false,United States,US,24129,-96.76342606544495,32.782214391984205,Centennial Hall,4d49f60fb480a1438ed929ec,TX,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,,,,false,United States,US,35548,-96.95340829898463,32.58144805800509,Toyota & Lexus Independent Service Center,4ee686be7ee5cae3f2248950,TX,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v-1461944236,9,517,1398,true,United States,US,23641,-117.86374649175254,33.657927496831455,Newport Lexus,4b9bf634f964a520ee3a36e3,CA,Newport Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,92660,true,http://www.newportlexus.com,Jamboree,78694366,295,556f3c25bd6a8104863bf274,,,,,,,
v-1461944236,18,381,3763,false,United States,US,42879,-118.31366922701704,33.8580225025578,Lexus HQ,4b4f84f5f964a520cf0927e3,CA,Torrance,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Office,Offices,Office,4bf58dd8d48988d124941735,90504,true,http://www.southcountylexus.com,South and Paramount,49464741,,556f3c25bd6a8104863bf274,,,,,,,
v-1461944236,4,193,346,false,United States,US,17334,-117.989367274088,33.76587206182726,Lexus of Westminster,4aea32d3f964a5201bba21e3,CA,Westminster,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,92683,true,http://www.cerritoslexus.com,El Camino Real,76207270,,556f3d35bd6a007c7737e5cc,,,,,,,
v-1461944236,6,173,371,true,United States,US,39083,-117.67014026641846,33.55237516941965,South County Lexus at Mission Viejo,4b48dabff964a520335a26e3,CA,Mission Viejo,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,92692,true,http://www.autonationcollisioncenters.com/viewlocation.cfm?StoreID=82,off Indiana Ave,84246826,,556a31e2a7c8957d73d48748,,,,,,,
v-1461944236,7,149,930,false,United States,US,18311,-117.99611551309906,33.7590056224475,Lexus of Westminster Service and Parts,4c0abfe5ffb8c9b62a286c61,CA,Westminster,true,.png,https://ss3.4sqi.net/img/categories_v2/building/default_,Building,Buildings,Building,4bf58dd8d48988d130941735,92683,true,http://www.lexusofriverside.com,Maple,89362255,,,,,,,,,
v-1461944236,7,305,1304,true,United States,US,23003,-118.098629,33.860889,Lexus of Cerritos,519bd1aa498e357e7072403f,CA,Cerritos,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,90703,true,http://www.longolexus.com,at Staples Center Suite Lvl A,126781239,,,,,,,,,
v-1461944236,1,19,170,true,United States,US,28823,-118.161627,33.860594,Lexus Collision Center Cerritos,4d8a22944757721e187cb069,CA,Long Beach,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,90805,true,http://www.jimfalkbeverlyhillslexus.com,15th street,33811386,,,,,,,,,
v-1461944236,6,5,5,false,United States,US,8534,-117.88486866288187,33.79901085591108,Lexus Lot at Angel Stadium,51eb1fed498e5672e6cc1088,CA,Anaheim,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/restarea_,Rest Areas,Rest Areas,Rest Area,4d954b16a243a5684b65b473,92782,true,http://bradleyb@b-sides.org,1st & Grand Avenue,167642670,,,,,,,,,
v-1461944236,6,4,5,false,United States,US,8535,-117.88212766926588,33.798114744745995,Lexus IS Ride + Drive,51ceff8e498e3eb7250f6d9d,CA,Anaheim,true,.png,https://ss3.4sqi.net/img/categories_v2/travel/highway_,Road,Roads,Road,4bf58dd8d48988d1f9931735,92504,true,http://www.keyeslexus.com,I-10,33811052,,,,,,,,,
v-1461944236,9,252,588,true,United States,US,17004,-117.79867641991608,33.72332236916718,Tustin Lexus,4b3fe93cf964a520e0b125e3,CA,Tustin,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Dealer,Auto Dealerships,Auto Dealership,4eb1c1623b7b52c0e1adc2ec,91731,true,http://www.sonicautomotive.com,Jamboree and MacArthur,41439325,,,,,,,,,
v-1461944236,1,117,1397,false,United States,US,40408,-117.41750906625168,33.92380736720952,Lexus of Riverside,4bcdf6c668f976b0a32b6583,CA,Riverside,true,.png,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Automotive,Automotive Shops,Automotive Shop,4bf58dd8d48988d124951735,92618,true,http://www.southbaylexus.com,PCH,,,,,,,,,,
